gene,log2FC,t_stat,p_value,p_adjusted
CAPG,0.397575027862715,3.832671311624304,0.00014983632086689746,0.14983632086689747
TREH,-0.39740848259925565,-3.830999583073143,0.00015081729472123334,0.15081729472123334
A1BG,-0.3974051479266538,-3.830966114015446,0.0001508369962917989,0.1508369962917989
LRRC3,-0.39718315349185895,-3.828737959580122,0.00015215408658133568,0.15215408658133567
ABCA6,-0.3970808330198027,-3.8277110143096547,0.00015276478023350487,0.15276478023350487
S100A11,0.39672882860510916,3.8241783750610954,0.00015488327653145821,0.15488327653145822
ABCG5,-0.39444534975047424,-3.8012711880742427,0.00016930911644924212,0.16930911644924213
LOC201651,-0.3938658590511944,-3.7954604859019723,0.00017316526472845753,0.17316526472845753
ACOT11,0.3938504863057638,3.79530635162417,0.0001732686732840666,0.1732686732840666
LOC92659,0.3938268283461718,3.7950691560257654,0.0001734279215496981,0.1734279215496981
HPDL,0.39351131452287524,3.7919058886998425,0.000175564931941847,0.175564931941847
ABCC6P1,-0.39345447282372276,-3.7913360415112054,0.00017595253772796033,0.17595253772796032
SGPP2,0.39310925120604384,3.787875336963063,0.0001783238943496441,0.1783238943496441
MPP2,0.3930313074161791,3.7870940403716706,0.00017886341698214456,0.17886341698214456
ACSL1,-0.3926551388045898,-3.7833236257850675,0.00018148880517256436,0.18148880517256435
FAM163B,-0.39264764600156,-3.78324852673138,0.0001815414653152583,0.1815414653152583
IL4I1,0.3921484750061879,3.77824591662276,0.000185082010255634,0.185082010255634
DAO,-0.39208781620197763,-3.777638046169667,0.00018551663871325193,0.18551663871325194
TNFAIP6,0.3919348627998397,3.776105356982921,0.0001866167953992858,0.18661679539928577
HOXD9,0.3914851107891561,3.771598961941231,0.00018988724455159048,0.18988724455159048
NR1I2,-0.3914759768842019,-3.771507446160298,0.00018995421785396175,0.18995421785396174
CCNE1,0.3914000274920024,3.77074652492099,0.00019051194106108624,0.19051194106108624
EFNA5,0.3904236157192358,3.760965528666576,0.0001978200038683951,0.1978200038683951
HTRA3,0.39028303204284076,3.759557505143301,0.00019889356342228315,0.19889356342228315
TRIM16,0.3901471397377162,3.758196528305086,0.00019993647448864461,0.19993647448864463
MYOM2,-0.3900565468631265,-3.7572892577170087,0.00020063457609079894,0.20063457609079893
TRIM36,0.3899418824185069,3.7561409571526605,0.0002015214362354193,0.20152143623541932
STEAP4,-0.38964176275747847,-3.753135595920952,0.0002038600874433577,0.20386008744335768
MYRIP,-0.3896086495416454,-3.752804017620347,0.00020411967072687517,0.20411967072687517
PRR19,0.38933472536019575,3.750061254243804,0.00020627889117938032,0.20627889117938034
PACRG,-0.3892345136508668,-3.7490579008332174,0.00020707414230091776,0.20707414230091775
LIPC,-0.3891782670466436,-3.7484947598584526,0.00020752175011159584,0.20752175011159585
GOLGA6B,-0.3889001373669406,-3.7457102417654466,0.00020974844472556,0.20974844472556
MAPT,0.3887960621142804,3.744668354367854,0.00021058738866622185,0.21058738866622184
EXPH5,-0.3887492489471689,-3.7441997116983377,0.0002109657780013391,0.21096577800133912
PPP2R2C,0.3884959218082189,3.7416638277219127,0.0002130244367495829,0.2130244367495829
LOC723809,0.3882093341515046,3.7387952423977513,0.00021537601733711965,0.21537601733711964
MASP2,-0.38779464067479985,-3.734644818406007,0.00021882177482123293,0.21882177482123294
MAGEE1,0.3875007078602902,3.7317033470039584,0.00022129523782665132,0.2212952378266513
CTH,-0.38741782668232283,-3.730873965526772,0.00022199740840651424,0.22199740840651425
FCN3,-0.3869287453035133,-3.7259802676553933,0.0002261834545692478,0.2261834545692478
C20orf118,0.3866564931482073,3.723256459978842,0.00022854550435746934,0.22854550435746934
RAB3IL1,0.3866496495205255,3.723187998449029,0.0002286051717388215,0.2286051717388215
PLIN1,-0.38568224828896347,-3.713511220691288,0.00023718822414083102,0.23718822414083102
NCRNA00093,-0.3856668051114397,-3.7133567696427896,0.00023732764879604037,0.23732764879604037
CA5A,-0.38564279065503326,-3.713116587241132,0.00023754461750895723,0.23754461750895722
SLC1A2,-0.3855914791105287,-3.7126034081179857,0.00023800882417176027,0.23800882417176028
GZMH,-0.3853180788004593,-3.7098692241574764,0.00024049652866643543,0.24049652866643542
ACY3,-0.3850937875064272,-3.707626318574465,0.00024255551150872224,0.24255551150872223
CYP4F3,-0.3850316565598385,-3.707005036125235,0.00024312877793666014,0.24312877793666013
GRIN2D,0.3848632895908035,3.7053215090454623,0.00024468861521725687,0.24468861521725688
APOC1,-0.38457865270246483,-3.7024755658547224,0.0002473469228193797,0.24734692281937967
GAGE2E,0.383871056898597,3.6954017267277957,0.00025407269784844227,0.2540726978484423
GDF7,-0.38353059670781015,-3.6919986721801745,0.00025736931852336477,0.25736931852336475
KLRB1,-0.38325791792974795,-3.6892733793443986,0.00026003837524462767,0.2600383752446277
PLG,-0.38232349028326923,-3.6799359015329642,0.00026938212679802117,0.26938212679802115
GOLGA6A,-0.38090536058547186,-3.665769907368405,0.0002841630330167082,0.2841630330167082
BAI2,0.3803665360341386,3.6603890429540975,0.00028997487382641967,0.2899748738264197
SSX4,0.38034431899694965,3.6601671885784395,0.00029021688130963626,0.29021688130963624
LGSN,-0.3800496698173076,-3.6572251178111386,0.00029344422770397787,0.2934442277039779
NPTX1,0.3799367236994825,3.656097423287713,0.0002946901945662903,0.2946901945662903
MBOAT4,0.3799257163967624,3.655987522513236,0.000294811887458977,0.29481188745897696
CDH18,0.3797096855976964,3.6538307045976626,0.0002972097151055465,0.2972097151055465
DUSP5P,0.37961818531669805,3.6529172131534238,0.00029823080254954247,0.2982308025495425
PSMC3IP,0.37961225932991804,3.6528580561658566,0.00029829704099150933,0.29829704099150933
LYPD2,-0.3794740635605578,-3.6514784391584922,0.00029984573639615475,0.29984573639615475
SLC22A1,-0.3791043463405945,-3.647787790018036,0.00030402594654051717,0.3040259465405172
TMEM195,-0.3790082401546855,-3.6468285062403005,0.0003051214176469428,0.3051214176469428
MAGEA6,0.37865639204827384,3.64331670709639,0.000309163526865014,0.309163526865014
HOXD10,0.37821173784104783,3.6388791601982686,0.00031434320151724714,0.31434320151724715
ALDOB,-0.3781528491974884,-3.6382915024500955,0.00031503522374855465,0.31503522374855464
APOB,-0.37810227724069645,-3.6377868607882675,0.000315630629509834,0.31563062950983395
CUZD1,0.37800891299582856,3.636855210430108,0.00031673262538872075,0.31673262538872077
DKFZp686O24166,0.3779743546775484,3.636510364401851,0.00031714144039938965,0.31714144039938963
F12,-0.3779171791391205,-3.635939843841477,0.0003178188819550336,0.3178188819550336
OIT3,-0.3777117433355707,-3.633890017822969,0.0003202641052819072,0.32026410528190724
ACSM2B,-0.3775944111961469,-3.6327193295499174,0.0003216685337091123,0.3216685337091123
CCL20,0.37738176396558004,3.630597742791834,0.000324228480276618,0.324228480276618
ESPL1,0.37729623218466535,3.6297444389570974,0.00032526348217761967,0.3252634821776197
NCRNA00200,0.3772258725100217,3.6290425083752864,0.00032611720515319983,0.3261172051531998
F13B,-0.3772103601291846,-3.628887744939516,0.0003263057192990191,0.3263057192990191
HAPLN4,-0.3770854517858935,-3.627641661466418,0.00032782728406866187,0.32782728406866185
SERPINA6,-0.3770378131295221,-3.6271664336516567,0.0003284093286089936,0.3284093286089936
LIN28B,0.37688277164616935,3.6256198109088533,0.0003303103155347551,0.3303103155347551
ZNF695,0.376722794554562,3.624024045452887,0.0003322825402954087,0.3322825402954087
COLEC12,0.3763740198276678,3.6205452776782683,0.00033662040906606074,0.3366204090660607
LGALS3,0.3763617072119773,3.6204224794265722,0.0003367745009946559,0.3367745009946559
MMP16,0.3756406708658653,3.6132318356706645,0.00034591404522685005,0.34591404522685004
SLCO2A1,-0.37537658560139764,-3.610598578513308,0.0003493189040950636,0.3493189040950636
ZNF681,0.3753253423353416,3.6100876470313623,0.0003499831856681906,0.34998318566819064
CYP17A1,-0.3753243964685302,-3.610078206094731,0.0003499954713486003,0.3499954713486003
C16orf45,-0.3751408763478149,-3.6082484517864923,0.00035238422959223874,0.35238422959223875
GC,-0.375118485007632,-3.608025205580245,0.00035267672508021317,0.35267672508021314
TFR2,-0.3750478973367094,-3.607321445482411,0.00035360027935610084,0.35360027935610083
NKX3-2,0.37397006260711513,3.596577265214425,0.0003679850958518012,0.36798509585180117
ACADL,-0.3737431956995718,-3.594316208657148,0.0003710814721368103,0.3710814721368103
PROC,-0.37349705177098047,-3.5918632180436956,0.0003744683439027667,0.37446834390276673
GJB3,0.3734132223303521,3.5910278324013736,0.00037562837898454376,0.37562837898454376
MST4,0.3733826542996531,3.5907232230210737,0.000376052204968501,0.376052204968501
OTC,-0.373135906030051,-3.588264449284987,0.000379489754537727,0.379489754537727
AGPAT4,0.37245913974557043,3.581521612231293,0.00038906870633379837,0.38906870633379836
C3P1,-0.37245580893234054,-3.581488418435611,0.0003891164181717837,0.3891164181717837
ADAMTS14,0.37238345309297205,3.580767602530839,0.00039015385405979946,0.39015385405979947
HOMER2,-0.37203601889862925,-3.5773065899032943,0.00039517137513038985,0.39517137513038986
SEPT4,-0.37162696815068413,-3.573232222825104,0.0004011556719728069,0.40115567197280694
AGXT2L1,-0.37125373587519517,-3.569515038435262,0.0004066894193224067,0.4066894193224067
ISM2,0.37106866018536794,3.5676719525273004,0.00040945968751283983,0.40945968751283984
ZNF321,0.37057807821510963,3.562786914112521,0.00041688806305498444,0.41688806305498444
ASGR1,-0.3705219281820642,-3.562227837168455,0.00041774623075276784,0.41774623075276784
CYP7A1,-0.370489511220296,-3.5619050571900037,0.00041824244319643234,0.41824244319643233
SLC6A12,-0.37039668569144407,-3.560980843555886,0.00041966630378488984,0.41966630378488984
VSIG10L,0.3702531305249799,3.559551581110762,0.00042187720553965623,0.42187720553965624
FABP4,-0.3694506576494674,-3.5515630808634016,0.0004344369536760103,0.4344369536760103
MPP3,0.36932498832774197,3.5503122350235574,0.00043643502585660905,0.43643502585660904
TSPY3,0.3689399377608159,3.546479905471477,0.0004426104619260029,0.4426104619260029
ASPDH,-0.3686929806394519,-3.5440222129368406,0.0004466138057302367,0.44661380573023673
SSX6,0.36853226250405396,3.5424228641510633,0.0004492371921969019,0.4492371921969019
FOLH1B,-0.3683004286780347,-3.540115939360568,0.00045304665367820057,0.4530466536782006
APOF,-0.36716412519262737,-3.5288110941541087,0.00047215614098914234,0.4721561409891423
CXorf61,0.3667570323168265,3.524761917192468,0.0004791825666687021,0.4791825666687021
UGT2B15,-0.36628958472802087,-3.5201129748123035,0.00048737048788425534,0.48737048788425535
CSMD2,0.36625950454557854,3.5198138418941447,0.00048790179525584214,0.48790179525584215
SRC,0.3662328200758226,3.5195484839551954,0.0004883735668935836,0.4883735668935836
FAM176A,-0.3660357313149558,-3.517588582204964,0.000491871268029489,0.49187126802948894
ZNF816A,0.3657343074574778,3.5145913601814383,0.0004972655988053722,0.49726559880537224
TREM2,0.36506375618378634,3.5079246233633685,0.0005094635010564129,0.5094635010564129
GFRA1,-0.3650542411375106,-3.507830024538521,0.0005096385838362107,0.5096385838362106
HDC,-0.36502883468474295,-3.507577463791498,0.0005101062973016175,0.5101062973016175
CYP2D6,-0.36471837785416433,-3.504491304094289,0.0005158540583193509,0.5158540583193509
UROC1,-0.3642457803991643,-3.4997938782635596,0.0005247191620128706,0.5247191620128706
GABRA2,0.36384990521424865,3.4958595355917286,0.0005322536654031087,0.5322536654031087
EGF,0.36378143719141676,3.49517911726438,0.0005335669313949418,0.5335669313949418
DGKG,0.36376615648958893,3.495027271500706,0.0005338604203307957,0.5338604203307957
MMP9,0.36366663513052994,3.4940382792893043,0.0005357756528700723,0.5357756528700723
SFRS13B,0.3634162205938966,3.4915499341228267,0.0005406229318984368,0.5406229318984368
MAGEA12,0.36297998677732624,3.4872155158596025,0.0005491644616065315,0.5491644616065315
SLC38A4,-0.3628655860693735,-3.4860789295122965,0.0005514250529754509,0.5514250529754509
PITX2,0.3626615243023772,3.484051627311322,0.0005554788407093912,0.5554788407093912
ITIH2,-0.36213900997631615,-3.478861113714167,0.0005659851816514298,0.5659851816514297
SLC22A25,-0.36175016277238586,-3.4749989002120207,0.0005739231274513773,0.5739231274513773
ABCG8,-0.36116879588663875,-3.4692252830836594,0.0005859838873594622,0.5859838873594622
GPM6A,-0.36108799762414084,-3.4684229445236907,0.0005876785573220736,0.5876785573220736
AKR1B10,0.36079640568633986,3.465527526988674,0.0005938323274980839,0.5938323274980839
EDA,0.36072098662150387,3.4647786895637696,0.0005954336429352078,0.5954336429352078
OGDHL,-0.36060732278169877,-3.463650130515549,0.0005978545827219462,0.5978545827219462
SLC22A7,-0.36052308705045544,-3.462813783867599,0.0005996546122439696,0.5996546122439697
CES3,-0.360329269973385,-3.4608895304294003,0.0006038153448036797,0.6038153448036797
MYH3,-0.36010246669919344,-3.458637911950757,0.0006087181784966405,0.6087181784966404
PMAIP1,0.35979280749143944,3.4555639584434394,0.0006154717076964997,0.6154717076964997
CCDC163P,0.3597006532791156,3.4546492082286075,0.0006174949076656011,0.6174949076656011
MST1,-0.358786415351081,-3.4455754497552635,0.000637903124023051,0.637903124023051
INSIG1,-0.35872013865196084,-3.444917745865626,0.0006394066221299791,0.6394066221299791
FRMD1,0.3587097983182409,3.444815132047882,0.0006396414935753367,0.6396414935753367
CSAG3,0.3581435495312902,3.439196418162349,0.0006526258044400357,0.6526258044400357
CYP3A43,-0.3578892294991349,-3.4366731738854335,0.000658536510511417,0.658536510511417
LOC339535,0.357830984862246,3.4360953214836725,0.0006598971478570526,0.6598971478570526
SAGE1,0.3569646631904163,3.427501558133685,0.0006804447436091833,0.6804447436091834
GLYAT,-0.3568603124834081,-3.4264665421391625,0.0006829593605971521,0.6829593605971521
GRAMD1C,-0.3561546327352405,-3.4194680532859207,0.0007001914608143216,0.7001914608143216
PGLYRP2,-0.3555685033017642,-3.4136562069976866,0.0007148092404670134,0.7148092404670134
TSPY4,0.3554261009790649,3.4122443532901245,0.0007184030270172317,0.7184030270172317
AKR7A3,-0.35419032477737844,-3.3999944173547987,0.0007502997257480247,0.7502997257480247
HPD,-0.3540684916041943,-3.3987869387970124,0.0007535142881621728,0.7535142881621728
CYB561,0.3539967183845171,3.3980756345675176,0.0007554139363579067,0.7554139363579067
MOGAT2,-0.3538979233082852,-3.397096526451373,0.000758036101452388,0.758036101452388
MATN3,0.3538400501686424,3.3965229952063405,0.0007595760239756253,0.7595760239756253
LOC255167,-0.35372962794384644,-3.395428712282473,0.0007625222519571031,0.7625222519571031
LOC149837,0.3536043576103106,3.394187342881793,0.000765877391357891,0.765877391357891
TNNT1,0.3526701645136959,3.3849311761620737,0.0007913320496356553,0.7913320496356554
IBSP,0.35226968806473624,3.3809639091972,0.0008024817035975022,0.8024817035975021
CYP3A4,-0.35202658296677247,-3.378555821904577,0.0008093206405184134,0.8093206405184133
DGAT2,-0.3511462507358702,-3.369837039291698,0.0008345387785289299,0.8345387785289299
CYP4F2,-0.3507291144654944,-3.36570645133273,0.000846739876947283,0.846739876947283
TTLL7,0.3502305200455584,3.3607698728176483,0.0008615396303272384,0.8615396303272383
SHISA9,0.35008598545859726,3.3593389619830596,0.0008658742878656689,0.8658742878656689
B4GALNT1,0.34983942348383595,3.3568980917187417,0.0008733153113164612,0.8733153113164611
GATM,-0.3487818692595725,-3.3464305802953893,0.0009059057976108892,0.9059057976108892
FBXO43,0.3485742176289097,3.3443756283044035,0.0009124353398809273,0.9124353398809273
SLCO1B1,-0.34843725287272853,-3.343020257620894,0.0009167659272067872,0.9167659272067872
ZNF391,0.3483259273160575,3.341918655152847,0.0009202997737787245,0.9202997737787245
EPS8L3,0.34825452054903316,3.34121206705481,0.000922573116227135,0.922573116227135
RASGRP2,-0.34808149992920784,-3.339500075596439,0.0009281028806456436,0.9281028806456436
NCF2,0.34788955188897386,3.337600881769657,0.0009342733854950929,0.9342733854950929
KRBA1,0.3478485737528064,3.337195444488898,0.0009355955905503324,0.9355955905503324
C8orf46,-0.347842194013247,-3.3371323204177386,0.0009358016062357225,0.9358016062357225
DFNA5,0.34783732493553887,3.3370841459259077,0.0009359588599290717,0.9359588599290717
RIPPLY1,-0.3466033751107613,-3.324877578633232,0.0009766060743764818,0.9766060743764818
LMOD1,-0.34633468472301676,-3.322220164356737,0.0009856700050916523,0.9856700050916523
GARNL3,-0.3462590708399971,-3.3214723584845434,0.000988234694450594,0.988234694450594
GPR115,0.3458284819398777,3.3172142050806293,0.0010029571823830432,1.0
LOC647946,0.345802224927953,3.3169545565667415,0.0010038614752546071,1.0
FLT3,-0.34560402391158584,-3.3149947013114187,0.0010107116680129233,1.0
AR,-0.3452760422992065,-3.3117517623112893,0.001022142073429265,1.0
DEFB132,-0.3452535479616763,-3.3115293590587065,0.0010229303653627344,1.0
PFKFB3,0.3448095129581788,3.3071394320476792,0.0010386062544759803,1.0
EIF3C,0.344732503408012,3.3063781270161425,0.0010413473894399009,1.0
SLC16A2,-0.3442959249370067,-3.3020625176329546,0.0010570135451600305,1.0
HRG,-0.3441547897678887,-3.300667478725978,0.0010621243443381652,1.0
FCGBP,0.34316044077525276,3.290840499703422,0.0010987816148810682,1.0
VCX3A,0.342924587355208,3.2885099766049293,0.0011076457730550835,1.0
FGG,-0.3427219820147813,-3.2865081102998532,0.0011153128519135664,1.0
ZMAT1,-0.3423864148978257,-3.283192735039408,0.0011281190928005207,1.0
LRP2,0.34236794044575614,3.2830102058091732,0.0011288280946824252,1.0
PFKP,0.3422816358221381,3.2821575796662614,0.0011321454498994016,1.0
B3GNT4,0.34219117974309593,3.2812639585565835,0.0011356320181402152,1.0
FAM155B,0.3421340692723994,3.280699761353744,0.0011378384305065765,1.0
TPRXL,0.3418410660996099,3.2778053494049173,0.001149220345985903,1.0
PLP2,0.34172620771746687,3.276670791449696,0.0011537106149509375,1.0
DLG2,-0.3415425036389759,-3.2748562485049995,0.0011609259381978106,1.0
MAGEA3,0.341468964167851,3.27412987193235,0.0011638260119542726,1.0
ME1,0.3409575697408836,3.269079131610789,0.0011841778512442238,1.0
SHH,-0.34034018272805555,-3.262982469894317,0.001209183967381117,1.0
ZNF831,-0.34011108537468404,-3.260720394047023,0.0012185860551431958,1.0
RHOXF2B,0.33966180165129467,3.256284621265806,0.0012372200500725167,1.0
SLCO6A1,0.3390241932894157,3.249990439277201,0.001264114743213121,1.0
APBA1,-0.3388233513892466,-3.2480080360209804,0.0012726970457406237,1.0
KLRK1,-0.3384704716049116,-3.2445251996051354,0.0012879060233399176,1.0
MYO18B,0.33824435109924833,3.2422936052993236,0.0012977394020351083,1.0
DLK2,0.33821723237847456,3.2420259840424084,0.001298923319652352,1.0
VTN,-0.33731924473959296,-3.233165112070197,0.0013386924334442714,1.0
BHMT2,-0.33717799754818745,-3.2317715430614102,0.0013450487114331383,1.0
LEAP2,-0.33630288941165176,-3.2231387435450256,0.0013850513907612016,1.0
DPYS,-0.33627051713795064,-3.2228194297722137,0.0013865519450185118,1.0
MGC87042,0.33603550978111707,3.220501482257421,0.001397489911313083,1.0
GRM8,0.33546622615944643,3.214887032376888,0.0014243154537252264,1.0
IGLON5,0.33542229972825155,3.214453854556635,0.0014264048379402966,1.0
GPD1,-0.3347907980592031,-3.2082268379913557,0.0014567554067971833,1.0
GAS2L3,0.33434643394733543,3.203845732927965,0.0014784659677947963,1.0
OSTalpha,-0.33431140137179427,-3.203500354007334,0.001480190161971594,1.0
C21orf63,-0.33423401560142196,-3.2027374527345853,0.001484005299464149,1.0
RAB38,0.33371698798676236,3.19764071960176,0.0015097275343048855,1.0
NTF3,-0.3336534071021561,-3.1970140015006123,0.0015129187801779242,1.0
ABCA8,-0.33345735598662807,-3.195081577951292,0.0015227979987788684,1.0
RNF125,-0.3331139540654363,-3.1916970172394543,0.001540244952178853,1.0
C14orf73,-0.33267716270127623,-3.1873924273770293,0.0015627016161896786,1.0
TEX15,0.33237545432675436,3.1844193698188095,0.0015783881441202249,1.0
SEPT14,0.33231778798424083,3.183851148574967,0.0015814027301104773,1.0
ESYT3,0.33130836384761414,3.17390602495786,0.0016350340062454888,1.0
IL1RL1,-0.3305237618761238,-3.166177690898085,0.0016778660005540278,1.0
C6orf97,-0.32957855963610727,-3.1568694982993226,0.0017308292745682585,1.0
TSPAN13,0.32934317146233083,3.1545517843682513,0.0017442549178901285,1.0
CYP26B1,0.32929913687222534,3.154118217452063,0.0017467770591202052,1.0
GPR17,-0.3288886949624851,-3.1500772471886758,0.0017704466260792847,1.0
IQCA1,0.32821660838244304,3.143461179421918,0.001809839659296653,1.0
CSAG1,0.3278415634524694,3.1397696873627137,0.0018321693840784587,1.0
